attraction_id,city_id,city_nm,attraction_nm,address,theme,rate,longitude,latitude
A16607,C07,울산,전화앵묘,울산 울주군,Culture/History,0.988,129.1502671,35.60181577
A16608,C07,울산,울산프롬나드페스티벌,울산 중구,Culture/History,0.988,129.3324941,35.56933523
A16609,C07,울산,학산서원,울산 중구 신기16길 15-0,Culture/History,0.988,129.2955128,35.55403968
A16610,C07,울산,태화서원,울산 중구 학성공원13길 36-7,Culture/History,0.988,129.3378754,35.55512942
A16611,C07,울산,청강사,울산 중구 종가로 405-60,Culture/History,0.837,129.3191832,35.57050899
A16612,C07,울산,묘향암,울산 울주군 만화율림2길 43-0,Culture/History,0.837,129.2275439,35.63381189
A16613,C07,울산,화정천내봉수대,울산 동구 봉수로 27-53,Culture/History,0.837,129.4133151,35.4928484
A16614,C07,울산,반야사,울산 울주군 영남4길 30-0,Culture/History,0.765,129.3114923,35.43986757
A16615,C07,울산,관음사,울산 울주군 월부길 27-17,Culture/History,0.765,129.1640745,35.66689449
A16616,C07,울산,대복사,울산 울주군 삼동로 1647-0,Culture/History,0.765,129.2148508,35.48731912
A16617,C07,울산,천용사,울산 울주군 사촌신복로 272-0,Culture/History,0.765,129.1336903,35.53047988
A16618,C07,울산,덕본사,울산 울주군,Culture/History,0.765,129.1502671,35.60181577
A16619,C07,울산,운강사,울산 울주군 암곡1길 35-2,Culture/History,0.765,129.177365,35.46467159
A16620,C07,울산,대운사,울산 울주군 중촌길 117-14,Culture/History,0.765,129.2471777,35.58056509
A16621,C07,울산,약사암,울산 중구 학성공원13길 18-4,Culture/History,0.765,129.3378801,35.55394706
A16622,C07,울산,천불사,울산 북구 관문길 250-0,Culture/History,0.765,129.316163,35.65655052
A16623,C07,울산,성불사,울산 북구 산음1길 107-0,Culture/History,0.765,129.4221807,35.6274113
A16624,C07,울산,대웅사,울산 중구 반구로 5-0,Culture/History,0.357,129.3415442,35.55514938
A16625,C07,울산,선재선원,울산 중구 해오름길 31-0,Culture/History,0.357,129.3411117,35.56013908
A16626,C07,울산,금강사,울산 중구 명륜로 120-0,Culture/History,0.357,129.3165092,35.55985018
A16627,C07,울산,수월사,울산 중구 내황2길 84-0,Culture/History,0.357,129.3482228,35.55267317
A16628,C07,울산,능엄선사,울산 중구 함월17길 26-0,Culture/History,0.357,129.310018,35.57513278
A16629,C07,울산,다선선원,울산 중구 평동2길 10-0,Culture/History,0.357,129.3036192,35.55809593
A16630,C07,울산,반야사,울산 남구 북부순환도로1번길 4-4,Culture/History,0.357,129.2641859,35.55091044
A16631,C07,울산,대원사,울산 동구 학문로 101-0,Culture/History,0.357,129.4180456,35.50377884
A16632,C07,울산,정광사,울산 동구 녹수길 45-0,Culture/History,0.357,129.4283948,35.51347682
A16633,C07,울산,자광사,울산 동구 방어진순환도로 1152-0,Culture/History,0.357,129.4230446,35.53968357
A16634,C07,울산,여래사,울산 북구,Culture/History,0.357,129.3611467,35.582747
A16635,C07,울산,화봉선원,울산 북구 사청5길 6-1,Culture/History,0.357,129.3605053,35.58699295
A16636,C07,울산,관음사,울산 북구 농서로 228-17,Culture/History,0.357,129.3291754,35.628985
A16637,C07,울산,도운사,울산 북구 갓안2길 35-0,Culture/History,0.357,129.3425326,35.66789629
A16638,C07,울산,백련사,울산 북구 동남로 615-1,Culture/History,0.357,129.3901893,35.66590989
A16639,C07,울산,선도사,울산 북구 약수3길 59-5,Culture/History,0.357,129.3485352,35.65035156
A16640,C07,울산,금정사,울산 울주군,Culture/History,0.357,129.1502671,35.60181577
A16641,C07,울산,행자암,울산 울주군 절터곡길 240-0,Culture/History,0.357,129.223079,35.4222493
A16642,C07,울산,황룡사,울산 울주군,Culture/History,0.357,129.1502671,35.60181577
A16643,C07,울산,은혜사,울산 울주군 약천길 8-31,Culture/History,0.357,129.2248248,35.47626366
A16644,C07,울산,보명사,울산 울주군 절터곡길 158-0,Culture/History,0.357,129.2245664,35.42657671
A16645,C07,울산,구화사,울산 울주군 응암산길 499-16,Culture/History,0.357,129.1281191,35.67339948
A16646,C07,울산,성운사,울산 울주군 외광교동길 20-140,Culture/History,0.357,129.2342744,35.42720018
A16647,C07,울산,보명사,울산 울주군 저리3길 2-5,Culture/History,0.357,129.2009579,35.45040491
A16648,C07,울산,염불선원,울산 울주군 외고산불매길 10-10,Culture/History,0.357,129.2822011,35.43264242
A16649,C07,울산,성불암,울산 울주군,Culture/History,0.357,129.1502671,35.60181577
A16650,C07,울산,보광사,울산 울주군 방기6길 13-0,Culture/History,0.357,129.0828352,35.50849804
A16651,C07,울산,불광사,울산 울주군 중점2길 16-0,Culture/History,0.357,129.1262991,35.70378329
A16652,C07,울산,선유암,울산 울주군 구미월평로 10-5,Culture/History,0.357,129.2069516,35.66798447
A16653,C07,울산,용궁암,울산 울주군 삼정로 460-93,Culture/History,0.357,129.263863,35.4901588
A16654,C07,울산,태복산석불사,울산 울주군 사촌길 46-0,Culture/History,0.357,129.1529627,35.52099327
A16655,C07,울산,연봉사,울산 울주군 방말길 23-5,Culture/History,0.357,129.146899,35.63303639
A16656,C07,울산,동명사,울산 울주군 수문2길 9-0,Culture/History,0.357,129.266305,35.50627728
A16657,C07,울산,보현사,울산 울주군 오산1길 6-119,Culture/History,0.357,129.3123956,35.44425841
A16658,C07,울산,은월암,울산 울주군 척과로 433-0,Culture/History,0.357,129.2531188,35.63938963
A16659,C07,울산,백천사,울산 울주군 활천내와로 1096-0,Culture/History,0.357,129.1265879,35.70244666
A16660,C07,울산,일심사,울산 울주군 활천내와로 464-0,Culture/History,0.357,129.1497059,35.70554334
A16661,C07,울산,미타사,울산 울주군 두동로 957-0,Culture/History,0.357,129.2101688,35.64596846
A16662,C07,울산,청송암,울산 울주군 담안길 36-0,Culture/History,0.357,129.2300939,35.51676331
A16663,C07,울산,염불암,울산 울주군 외고산불매길 10-10,Culture/History,0.357,129.2822011,35.43264242
A16664,C07,울산,어린이과학체험관공사중(2021년12월개관예정),울산 중구 새즈믄해거리 37-0,Culture/History,0.357,129.3200757,35.55664218
A16665,C07,울산,울산큰애기상점가,울산 중구 문화의거리 42-0,Culture/History,0.357,129.3216606,35.55693667
A16666,C07,울산,울산불교전시관,울산 중구 옥교13길 29-0,Culture/History,0.357,129.327356,35.55447983
A16667,C07,울산,튜모작업실,울산 남구 대공원로99번길 13-1,Culture/History,0.357,129.2955534,35.53174184
A16668,C07,울산,현대아트갤러리울산점,울산 남구 삼산로 261-0,Culture/History,0.357,129.3358115,35.53956989
A16669,C07,울산,아산기념전시실,울산 동구 방어진순환도로 1000-0,Culture/History,0.357,129.4345113,35.50353987
A16670,C07,울산,울산공룡랜드,울산 북구 동해안로 861-0,Culture/History,0.357,129.4546928,35.58191245
A16671,C07,울산,반석갤러리,울산 울주군 박제상로 345-1,Culture/History,0.357,129.2314973,35.66665136
A16672,C07,울산,뮤즈세움갤러리,울산 울주군 울산역로 274-0,Culture/History,0.357,129.1316834,35.55790472
A16673,C07,울산,자수정곤충생태관,울산 울주군 자수정로 170-0,Culture/History,0.357,129.0946098,35.54149776
A16674,C07,울산,뮤즈세움갤러리,울산 울주군 서하천전로 213-0,Culture/History,0.357,129.1650896,35.61929159
A16675,C07,울산,한지와그림활란공방,울산 울주군 정주권로 344-10,Culture/History,0.357,129.1791069,35.45839165
A16676,C07,울산,울산평생학습박람회,울산 남구,Culture/History,0.357,129.3300918,35.5438097
A16677,C07,울산,유포석보,울산 북구 동해안로 1463-1,Culture/History,0.357,129.447297,35.6166293
A16678,C07,울산,향산리지석묘,울산 울주군 향산다개로 54-3,Culture/History,0.357,129.1051224,35.58388516
A16679,C07,울산,만화리지석묘,울산 울주군 칠조1길 15-1,Culture/History,0.357,129.2362581,35.6481403
A16680,C07,울산,증공조참판엄공원강서원비,울산 울주군 대밭길 37-0,Culture/History,0.357,129.1824745,35.52292184
A16681,C07,울산,지내리지석묘,울산 울주군 못안길 69-3,Culture/History,0.357,129.1159644,35.590228
A16682,C07,울산,서생포만호진성,울산 울주군,Culture/History,0.357,129.1502671,35.60181577
A16683,C07,울산,반고서원유허비,울산 울주군,Culture/History,0.357,129.1502671,35.60181577
A16684,C07,울산,청송사지삼층석탑보물382호,울산 울주군,Culture/History,0.357,129.1502671,35.60181577
A16685,C07,울산,한복입은봄페스티벌,울산 중구,Culture/History,0.357,129.3324941,35.56933523
A16686,C07,울산,울산왜성,울산 중구 학성공원3길 54-0,Culture/History,0.357,129.3393135,35.55445978
A16687,C07,울산,대왕암공원,울산 동구 등대로 95-0,Nature,5,129.4352457,35.49041875
A16688,C07,울산,진하해수욕장,울산 울주군,Nature,4.988,129.1502671,35.60181577
A16689,C07,울산,일산해수욕장,울산 동구 해수욕장10길 21-0,Nature,4.976,129.4308815,35.49485857
A16690,C07,울산,태화강국가정원,울산 중구 태화강국가정원길 154-0,Nature,4.965,129.2912885,35.54882135
A16691,C07,울산,주전몽돌해변,울산 동구,Nature,4.953,129.4164878,35.50463588
A16692,C07,울산,언양자수정동굴나라,울산 울주군 자수정로 212-0,Nature,4.941,129.0928046,35.54711993
A16693,C07,울산,십리대숲(은하수길)태화강국가정원,울산 중구,Nature,4.917,129.3324941,35.56933523
A16694,C07,울산,슬도,울산 동구,Nature,4.894,129.4164878,35.50463588
A16695,C07,울산,작천정계곡,울산 울주군 등억알프스로 64-0,Nature,4.882,129.1087282,35.54897459
A16696,C07,울산,덕신소공원,울산 울주군,Nature,4.87,129.1502671,35.60181577
A16697,C07,울산,선암호수공원,울산 남구 선암호수길 104-0,Nature,4.858,129.3224871,35.51690092
A16698,C07,울산,나사리해수욕장,울산 울주군,Nature,4.847,129.1502671,35.60181577
A16699,C07,울산,신불산폭포자연휴양림,울산 울주군 청수골길 175-0,Nature,4.835,129.0231777,35.5259078
A16700,C07,울산,자수정동굴,울산 울주군 자수정로 170-0,Nature,4.823,129.0946098,35.54149776
A16701,C07,울산,강동몽돌해변,울산 북구,Nature,4.811,129.3611467,35.582747
A16702,C07,울산,송정박상진호수공원,울산 북구,Nature,4.8,129.3611467,35.582747
A16703,C07,울산,대운산,울산 울주군,Nature,4.776,129.1502671,35.60181577
A16704,C07,울산,방어진항,울산 동구 성끝길 2-0,Nature,4.764,129.4296634,35.48469222
A16705,C07,울산,편백산림욕장,울산 북구,Nature,4.752,129.3611467,35.582747
A16706,C07,울산,학성공원,울산 중구 학성공원3길 54-0,Nature,4.741,129.3393135,35.55445978
A16707,C07,울산,울산대교전망대,울산 동구 봉수로 155-1,Nature,4.729,129.4062185,35.5017429
A16708,C07,울산,공룡발자국공원,울산 중구,Nature,4.717,129.3324941,35.56933523
A16709,C07,울산,울기등대,울산 동구 등대로 155-0,Nature,4.705,129.4421714,35.49296101
A16710,C07,울산,철구소계곡,울산 울주군,Nature,4.693,129.1502671,35.60181577
A16711,C07,울산,와항재,울산 울주군,Nature,4.682,129.1502671,35.60181577
A16712,C07,울산,파래소폭포,울산 울주군,Nature,4.67,129.1502671,35.60181577
A16713,C07,울산,울산항염포부두,울산 동구 방어진순환도로 30-1,Nature,4.658,129.3962822,35.51588162
A16714,C07,울산,울산항제5부두,울산 남구,Nature,4.646,129.3300918,35.5438097
A16715,C07,울산,쇠평어린이공원,울산 동구,Nature,4.634,129.4164878,35.50463588
A16716,C07,울산,나사리방파제,울산 울주군,Nature,4.623,129.1502671,35.60181577
A16717,C07,울산,오치골공원,울산 북구 오치골2길 25-0,Nature,4.611,129.3861847,35.54966072
A16718,C07,울산,함월루,울산 중구,Nature,4.599,129.3324941,35.56933523
A16719,C07,울산,울산해양경찰서전용부두,울산 남구 장생포고래로 166-0,Nature,4.587,129.3725931,35.50115314
A16720,C07,울산,온산항제1부두,울산 울주군 산암로 237-0,Nature,4.575,129.35681,35.4380102
A16721,C07,울산,배내골,울산 울주군,Nature,4.564,129.1502671,35.60181577
A16722,C07,울산,슬도등대,울산 동구,Nature,4.552,129.4164878,35.50463588
A16723,C07,울산,신명해변,울산 북구,Nature,4.54,129.3611467,35.582747
A16724,C07,울산,울산신항용연부두,울산 남구,Nature,4.528,129.3300918,35.5438097
A16725,C07,울산,당사방파제,울산 북구,Nature,4.505,129.3611467,35.582747
A16726,C07,울산,온양체육공원,울산 울주군 외고산옹기길 154-0,Nature,4.493,129.280918,35.42777244
A16727,C07,울산,신암1리방파제,울산 울주군,Nature,4.481,129.1502671,35.60181577
A16728,C07,울산,내원암계곡,울산 울주군 대운상대길 382-0,Nature,4.469,129.2309807,35.39913422
A16729,C07,울산,울산항제2부두,울산 남구,Nature,4.446,129.3300918,35.5438097
A16730,C07,울산,구영공원,울산 울주군,Nature,4.434,129.1502671,35.60181577
A16731,C07,울산,함월루,울산 중구 함월1길 7-0,Nature,4.422,129.3130442,35.57106384
A16732,C07,울산,솔개해수욕장,울산 울주군,Nature,4.399,129.1502671,35.60181577
A16733,C07,울산,정일울산컨테이너터미널,울산 울주군 당목길 26-0,Nature,4.387,129.3536334,35.4421643
A16734,C07,울산,울산테마식물수목원,울산 동구 쇠평길 33-1,Nature,4.363,129.4270145,35.55371052
A16735,C07,울산,태화강전망대,울산 남구 남산로 223-0,Nature,4.351,129.2934694,35.54467903
A16736,C07,울산,국립대운산치유의숲,울산 울주군 대운상대길 225-92,Nature,4.34,129.236172,35.39015364
A16737,C07,울산,간절곶등대,울산 울주군 간절곶1길 39-2,Nature,4.328,129.3602963,35.35897306
A16738,C07,울산,범서생활체육공원,울산 울주군 천상중앙길 34-0,Nature,4.316,129.2325402,35.56487919
A16739,C07,울산,신명방파제,울산 북구,Nature,4.304,129.3611467,35.582747
A16740,C07,울산,울산수목원,울산 울주군 대운상대길 225-19,Nature,4.292,129.2424721,35.39263241
A16741,C07,울산,달천철장유적공원,울산 북구,Nature,4.281,129.3611467,35.582747
A16742,C07,울산,양정생활체육공원,울산 북구 오치골2길 25-0,Nature,4.269,129.3861847,35.54966072
A16743,C07,울산,울산신항,울산 남구 신항로716번길 1-0,Nature,4.257,129.363425,35.45879866
A16744,C07,울산,태화강국가정원삼호지구,울산 남구,Nature,4.245,129.3300918,35.5438097
A16745,C07,울산,가지산,울산 울주군,Nature,4.233,129.1502671,35.60181577
A16746,C07,울산,주전항,울산 동구 주전해안길 73-0,Nature,4.222,129.4567779,35.56184937
A16747,C07,울산,화암추등대,울산 동구 화암등대길 50-0,Nature,4.21,129.4073215,35.47253977
A16748,C07,울산,태화강동굴피아,울산 남구 남산로 306-0,Nature,4.198,129.3024379,35.54524168
A16749,C07,울산,문수산전망대,울산 울주군 청송길 333-0,Nature,4.186,129.2174857,35.52986352
A16750,C07,울산,선바위공원,울산 울주군,Nature,4.175,129.1502671,35.60181577
A16751,C07,울산,두현저수지,울산 울주군,Nature,4.163,129.1502671,35.60181577
A16752,C07,울산,태화강역광장,울산 남구,Nature,4.151,129.3300918,35.5438097
A16753,C07,울산,신리방파제,울산 울주군,Nature,4.139,129.1502671,35.60181577
A16754,C07,울산,와와공원,울산 남구,Nature,4.116,129.3300918,35.5438097
A16755,C07,울산,화랑체육공원,울산 울주군 서하천전로 76-0,Nature,4.104,129.1615263,35.62778298
